x1,x2,f_calls,g_calls,h_calls,function,step
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
-5.741418741011393e+64,-5.741418741011393e+64,0,1000,0,steepest_descent,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,23,0,conjugate_gradients,"0,12"
-5.741418741011393e+64,-5.741418741011393e+64,0,200,200,newton_method,"0,12"
1.000002906321416,2.999997093678584,0,121,0,steepest_descent,"0,05"
1.000002906321416,2.999997093678584,0,399,0,conjugate_gradients,"0,05"
1.000002906321416,2.999997093678584,0,487,487,newton_method,"0,05"
0.999999995568138,2.999999986695895,161,10,0,steepest_descent,M.zk.
0.999999995568138,2.999999986695895,512,25,0,conjugate_gradients,M.zk.
0.999999995568138,2.999999986695895,72,6,6,newton_method,M.zk.
